difficulty,topicTags,translatedTitle
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjQ1Nw==', 'name': 'Breadth-First Search', 'slug': 'breadth-first-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:00:22.813037+00:00', 'isEnabled': True, 'keywords': '[""b"", ""B"", ""bfs"", ""BFS"", ""bf"", ""Bf"", ""\\u5e7f"", ""\\u5e7f\\u5ea6"", ""\\u5e7f\\u5ea6\\u641c\\u7d22"", ""\\u5e7f\\u5ea6\\u4f18\\u5148"", ""\\u5e7f\\u5ea6\\u4f18\\u5148\\u641c\\u7d22"", ""breadth"", ""Breadth""]', 'imgUrl': None, 'translatedName': '广度优先搜索'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjI3NDA4', 'name': 'Matrix', 'slug': 'matrix', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.967930+00:00', 'isEnabled': True, 'keywords': '[""\\u77e9"", ""\\u77e9\\u9635"", ""ma"", "" matrix"", ""Ma"", ""Matrix""]', 'imgUrl': None, 'translatedName': '矩阵'}]",避免淹死并到达目的地的最短时间
Easy,"[{'id': 'VG9waWNUYWdOb2RlOjQ1Mw==', 'name': 'Bit Manipulation', 'slug': 'bit-manipulation', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:44:09.635610+00:00', 'isEnabled': True, 'keywords': '[""\\u4f4d"", ""\\u4f4d\\u8fd0\\u7b97"", ""\\u8fd0\\u7b97"", ""bit"", ""Bit"", ""mani"", ""bi"", ""Bi"", ""manipulation"", ""Manipulation""]', 'imgUrl': None, 'translatedName': '位运算'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU0MQ==', 'name': 'Hash Table', 'slug': 'hash-table', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.439288+00:00', 'isEnabled': True, 'keywords': '[""ha"", ""hash"", ""hash table"", ""Ha"", ""Hash"", ""Hash Table"", ""\\u54c8\\uff0c\\u54c8\\u5e0c\\uff0c\\u54c8\\u5e0c\\u8868""]', 'imgUrl': None, 'translatedName': '哈希表'}]",收集元素的最少操作次数
Easy,"[{'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}]",使数组成为递增数组的最少右移次数
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ1MA==', 'name': 'Greedy', 'slug': 'greedy', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:18:58.628302+00:00', 'isEnabled': True, 'keywords': '[""\\u8d2a\\u5fc3"", ""\\u8d2a"", ""greedy"", ""gre"", ""Gre"", ""Greedy"", ""gr"", ""Gr""]', 'imgUrl': None, 'translatedName': '贪心'}, {'id': 'VG9waWNUYWdOb2RlOjU1NQ==', 'name': 'Math', 'slug': 'math', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:10:44.949149+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u5b66"", ""math"", "" ma"", ""Ma"", ""Math""]', 'imgUrl': None, 'translatedName': '数学'}, {'id': 'VG9waWNUYWdOb2RlOjU1Nw==', 'name': 'String', 'slug': 'string', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.148964+00:00', 'isEnabled': True, 'keywords': '[""\\u5b57"", ""\\u5b57\\u7b26"", ""\\u5b57\\u7b26\\u4e32"", ""String"", ""string"", ""str"", ""Str"", ""st"", ""St""]', 'imgUrl': None, 'translatedName': '字符串'}, {'id': 'VG9waWNUYWdOb2RlOjE0NDc0', 'name': 'Enumeration', 'slug': 'enumeration', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.028015+00:00', 'isEnabled': True, 'keywords': '[""\\u679a\\u4e3e"", ""\\u679a"", ""enu"", ""enumer"", ""enumeration"", ""Enu"", ""Enumeration""]', 'imgUrl': None, 'translatedName': '枚举'}]",生成特殊数字的最少操作
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU1NQ==', 'name': 'Math', 'slug': 'math', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:10:44.949149+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u5b66"", ""math"", "" ma"", ""Ma"", ""Math""]', 'imgUrl': None, 'translatedName': '数学'}, {'id': 'VG9waWNUYWdOb2RlOjMxNjM0', 'name': 'Number Theory', 'slug': 'number-theory', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:59.300972+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u8bba"", ""number"", ""Number"", ""Number Theory"", ""theory"", ""num"", ""Num""]', 'imgUrl': None, 'translatedName': '数论'}]",完全子集的最大元素和
Easy,"[{'id': 'VG9waWNUYWdOb2RlOjQ1MA==', 'name': 'Greedy', 'slug': 'greedy', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:18:58.628302+00:00', 'isEnabled': True, 'keywords': '[""\\u8d2a\\u5fc3"", ""\\u8d2a"", ""greedy"", ""gre"", ""Gre"", ""Greedy"", ""gr"", ""Gr""]', 'imgUrl': None, 'translatedName': '贪心'}, {'id': 'VG9waWNUYWdOb2RlOjU1NQ==', 'name': 'Math', 'slug': 'math', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:10:44.949149+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u5b66"", ""math"", "" ma"", ""Ma"", ""Math""]', 'imgUrl': None, 'translatedName': '数学'}, {'id': 'VG9waWNUYWdOb2RlOjU1Nw==', 'name': 'String', 'slug': 'string', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.148964+00:00', 'isEnabled': True, 'keywords': '[""\\u5b57"", ""\\u5b57\\u7b26"", ""\\u5b57\\u7b26\\u4e32"", ""String"", ""string"", ""str"", ""Str"", ""st"", ""St""]', 'imgUrl': None, 'translatedName': '字符串'}]",最大二进制奇数
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjU1NQ==', 'name': 'Math', 'slug': 'math', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:10:44.949149+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u5b66"", ""math"", "" ma"", ""Ma"", ""Math""]', 'imgUrl': None, 'translatedName': '数学'}]",判断能否在给定时间到达单元格
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjQ1MA==', 'name': 'Greedy', 'slug': 'greedy', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:18:58.628302+00:00', 'isEnabled': True, 'keywords': '[""\\u8d2a\\u5fc3"", ""\\u8d2a"", ""greedy"", ""gre"", ""Gre"", ""Greedy"", ""gr"", ""Gr""]', 'imgUrl': None, 'translatedName': '贪心'}, {'id': 'VG9waWNUYWdOb2RlOjU0MQ==', 'name': 'Hash Table', 'slug': 'hash-table', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.439288+00:00', 'isEnabled': True, 'keywords': '[""ha"", ""hash"", ""hash table"", ""Ha"", ""Hash"", ""Hash Table"", ""\\u54c8\\uff0c\\u54c8\\u5e0c\\uff0c\\u54c8\\u5e0c\\u8868""]', 'imgUrl': None, 'translatedName': '哈希表'}, {'id': 'VG9waWNUYWdOb2RlOjU1NQ==', 'name': 'Math', 'slug': 'math', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:10:44.949149+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u5b66"", ""math"", "" ma"", ""Ma"", ""Math""]', 'imgUrl': None, 'translatedName': '数学'}, {'id': 'VG9waWNUYWdOb2RlOjU1Nw==', 'name': 'String', 'slug': 'string', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.148964+00:00', 'isEnabled': True, 'keywords': '[""\\u5b57"", ""\\u5b57\\u7b26"", ""\\u5b57\\u7b26\\u4e32"", ""String"", ""string"", ""str"", ""Str"", ""st"", ""St""]', 'imgUrl': None, 'translatedName': '字符串'}, {'id': 'VG9waWNUYWdOb2RlOjkwMDU=', 'name': 'Combinatorics', 'slug': 'combinatorics', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:57.563124+00:00', 'isEnabled': True, 'keywords': '[""\\u7ec4"", ""\\u7ec4\\u5408"", ""\\u7ec4\\u5408\\u6570\\u5b66"", ""\\u6570\\u5b66"", ""co"", ""com"", ""combinatorics"", ""Co"", ""Com""]', 'imgUrl': None, 'translatedName': '组合数学'}]",统计一个字符串的 k 子序列美丽值最大的数目
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjQ1NQ==', 'name': 'Tree', 'slug': 'tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:56:23.669534+00:00', 'isEnabled': True, 'keywords': '[""\\u6811"", ""tr"", ""tree"", ""Tr"", ""Tree"", ""t"", ""T""]', 'imgUrl': None, 'translatedName': '树'}, {'id': 'VG9waWNUYWdOb2RlOjQ1Ng==', 'name': 'Depth-First Search', 'slug': 'depth-first-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:58:41.952059+00:00', 'isEnabled': True, 'keywords': '[""d"", ""D"", ""df"", ""Df"", ""dfs"", ""DFS"", ""\\u6df1"", ""\\u6df1\\u5ea6"", ""\\u6df1\\u5ea6\\u4f18\\u5148"", ""\\u641c"", ""\\u641c\\u7d22"", ""\\u6df1\\u5ea6\\u4f18\\u5148\\u641c\\u7d20"", ""Depth"", ""depth"", ""search"", ""Search""]', 'imgUrl': None, 'translatedName': '深度优先搜索'}]",可以被 K 整除连通块的最大数目
Medium,[],根据属性获取元素
Easy,[],从表中创建 DataFrame
Easy,[],方法链
Easy,[],重塑数据：连结
Easy,[],显示前三行
Easy,[],创建新列
Easy,[],修改列
Easy,[],重命名列
Easy,[],改变数据类型
Easy,[],填充缺失值
Easy,[],删去重复的行
Easy,[],数据重塑：透视
Easy,[],重塑数据：融合
Easy,[],数据选取
Easy,[],删去丢失的数据
Easy,[],获取 DataFrame 的大小
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU1OA==', 'name': 'Binary Search', 'slug': 'binary-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:18.848044+00:00', 'isEnabled': True, 'keywords': '[""\\u4e8c"", ""\\u4e8c\\u5206"", ""\\u4e8c\\u5206\\u67e5\\u627e"", ""\\u67e5\\u627e"", ""\\u67e5"", ""Bi"", ""bi"", ""bin"", ""Bin"", ""Binary"", ""binary"", ""search"", ""Search"", ""Binary Search""]', 'imgUrl': None, 'translatedName': '二分查找'}, {'id': 'VG9waWNUYWdOb2RlOjM1NjQx', 'name': 'Prefix Sum', 'slug': 'prefix-sum', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:59.584272+00:00', 'isEnabled': True, 'keywords': '[""\\u524d"", ""\\u524d\\u7f00"", ""\\u524d\\u7f00\\u548c"", ""prefix"", "" pre"", ""sum"", ""Prefix"", ""Prefix Sum""]', 'imgUrl': None, 'translatedName': '前缀和'}, {'id': 'VG9waWNUYWdOb2RlOjQyOTU5', 'name': 'Sorting', 'slug': 'sorting', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:04:00.104253+00:00', 'isEnabled': True, 'keywords': '[""\\u6392"", ""\\u6392\\u5e8f"", ""so"", ""sort"", ""sorting"", ""So"", ""Sort"", ""Sorting""]', 'imgUrl': None, 'translatedName': '排序'}]",购买巧克力后的最小相对损失
Medium,[],选举结果
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjQ1NQ==', 'name': 'Tree', 'slug': 'tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:56:23.669534+00:00', 'isEnabled': True, 'keywords': '[""\\u6811"", ""tr"", ""tree"", ""Tr"", ""Tree"", ""t"", ""T""]', 'imgUrl': None, 'translatedName': '树'}, {'id': 'VG9waWNUYWdOb2RlOjQ2MA==', 'name': 'Graph', 'slug': 'graph', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:20:25.804930+00:00', 'isEnabled': True, 'keywords': '[""\\u56fe"", ""graph"", ""Graph"", ""G"", ""g"", ""gr"", ""Gr"", ""gra"", ""Gra""]', 'imgUrl': None, 'translatedName': '图'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjYxMjcw', 'name': 'Strongly Connected Component', 'slug': 'strongly-connected-component', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2021-06-23T15:59:15.279702+00:00', 'isEnabled': True, 'keywords': '[""\\u5f3a"", ""\\u5f3a\\u8fde\\u901a"", ""\\u5206\\u91cf"", ""\\u5f3a\\u8fde\\u901a\\u5206\\u91cf""]', 'imgUrl': None, 'translatedName': '强连通分量'}]",边权重均等查询
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ1MA==', 'name': 'Greedy', 'slug': 'greedy', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:18:58.628302+00:00', 'isEnabled': True, 'keywords': '[""\\u8d2a\\u5fc3"", ""\\u8d2a"", ""greedy"", ""gre"", ""Gre"", ""Greedy"", ""gr"", ""Gr""]', 'imgUrl': None, 'translatedName': '贪心'}, {'id': 'VG9waWNUYWdOb2RlOjQ1Mw==', 'name': 'Bit Manipulation', 'slug': 'bit-manipulation', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:44:09.635610+00:00', 'isEnabled': True, 'keywords': '[""\\u4f4d"", ""\\u4f4d\\u8fd0\\u7b97"", ""\\u8fd0\\u7b97"", ""bit"", ""Bit"", ""mani"", ""bi"", ""Bi"", ""manipulation"", ""Manipulation""]', 'imgUrl': None, 'translatedName': '位运算'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}]",将数组分割成最多数目的子数组
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ1MA==', 'name': 'Greedy', 'slug': 'greedy', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:18:58.628302+00:00', 'isEnabled': True, 'keywords': '[""\\u8d2a\\u5fc3"", ""\\u8d2a"", ""greedy"", ""gre"", ""Gre"", ""Greedy"", ""gr"", ""Gr""]', 'imgUrl': None, 'translatedName': '贪心'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU0MQ==', 'name': 'Hash Table', 'slug': 'hash-table', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.439288+00:00', 'isEnabled': True, 'keywords': '[""ha"", ""hash"", ""hash table"", ""Ha"", ""Hash"", ""Hash Table"", ""\\u54c8\\uff0c\\u54c8\\u5e0c\\uff0c\\u54c8\\u5e0c\\u8868""]', 'imgUrl': None, 'translatedName': '哈希表'}, {'id': 'VG9waWNUYWdOb2RlOjU1Ng==', 'name': 'Two Pointers', 'slug': 'two-pointers', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.141020+00:00', 'isEnabled': True, 'keywords': '[""two"", ""Two"", ""Two Pointers"", ""\\u53cc"", ""\\u53cc\\u6307"", ""\\u53cc\\u6307\\u9488""]', 'imgUrl': None, 'translatedName': '双指针'}, {'id': 'VG9waWNUYWdOb2RlOjU1OA==', 'name': 'Binary Search', 'slug': 'binary-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:18.848044+00:00', 'isEnabled': True, 'keywords': '[""\\u4e8c"", ""\\u4e8c\\u5206"", ""\\u4e8c\\u5206\\u67e5\\u627e"", ""\\u67e5\\u627e"", ""\\u67e5"", ""Bi"", ""bi"", ""bin"", ""Bin"", ""Binary"", ""binary"", ""search"", ""Search"", ""Binary Search""]', 'imgUrl': None, 'translatedName': '二分查找'}, {'id': 'VG9waWNUYWdOb2RlOjk5NTY=', 'name': 'Counting', 'slug': 'counting', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:57.629483+00:00', 'isEnabled': True, 'keywords': '[""\\u8ba1"", ""\\u8ba1\\u6570"", ""counting"", ""Counting"", ""co"", ""Co""]', 'imgUrl': None, 'translatedName': '计数'}]",删除数对后的最小数组长度
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ0NQ==', 'name': 'Stack', 'slug': 'stack', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T13:39:09.012767+00:00', 'isEnabled': True, 'keywords': '[""\\u6808"", ""st"", ""stack"", ""St"", ""Stack""]', 'imgUrl': None, 'translatedName': '栈'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU3ODc1', 'name': 'Monotonic Stack', 'slug': 'monotonic-stack', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2020-07-07T03:53:29.349887+00:00', 'isEnabled': True, 'keywords': '[""\\u5355"", ""\\u5355\\u8c03"", ""\\u5355\\u8c03\\u6808"", ""stack"", ""Stack"", ""monotonic"", ""Monotonic"", ""Monotonic Stack"", ""\\u6808"", ""mono"", ""Mono""]', 'imgUrl': None, 'translatedName': '单调栈'}]",每个元素为最大值的最大范围
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU0MQ==', 'name': 'Hash Table', 'slug': 'hash-table', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.439288+00:00', 'isEnabled': True, 'keywords': '[""ha"", ""hash"", ""hash table"", ""Ha"", ""Hash"", ""Hash Table"", ""\\u54c8\\uff0c\\u54c8\\u5e0c\\uff0c\\u54c8\\u5e0c\\u8868""]', 'imgUrl': None, 'translatedName': '哈希表'}, {'id': 'VG9waWNUYWdOb2RlOjU2Mg==', 'name': 'Dynamic Programming', 'slug': 'dynamic-programming', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:12:44.941679+00:00', 'isEnabled': True, 'keywords': '[""dp"", ""DP"", ""d"", ""D"", ""\\u52a8"", ""\\u52a8\\u6001"", ""\\u52a8\\u6001\\u89c4\\u5212"", ""dy"", ""dynamic"", ""Dy"", ""Dynamic"", ""Dynamic Programming""]', 'imgUrl': None, 'translatedName': '动态规划'}, {'id': 'VG9waWNUYWdOb2RlOjU0NDUw', 'name': 'Sliding Window', 'slug': 'sliding-window', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2019-03-06T08:44:54.669574+00:00', 'isEnabled': True, 'keywords': '[""\\u6ed1"", ""\\u6ed1\\u52a8"", ""\\u6ed1\\u52a8\\u7a97\\u53e3"", ""\\u7a97\\u53e3"", ""sliding"", ""Sliding"", ""window"", ""Window"", ""Sliding Window""]', 'imgUrl': None, 'translatedName': '滑动窗口'}]",和带限制的子多重集合的数目
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ1Nw==', 'name': 'Breadth-First Search', 'slug': 'breadth-first-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:00:22.813037+00:00', 'isEnabled': True, 'keywords': '[""b"", ""B"", ""bfs"", ""BFS"", ""bf"", ""Bf"", ""\\u5e7f"", ""\\u5e7f\\u5ea6"", ""\\u5e7f\\u5ea6\\u641c\\u7d22"", ""\\u5e7f\\u5ea6\\u4f18\\u5148"", ""\\u5e7f\\u5ea6\\u4f18\\u5148\\u641c\\u7d22"", ""breadth"", ""Breadth""]', 'imgUrl': None, 'translatedName': '广度优先搜索'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU2Mg==', 'name': 'Dynamic Programming', 'slug': 'dynamic-programming', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:12:44.941679+00:00', 'isEnabled': True, 'keywords': '[""dp"", ""DP"", ""d"", ""D"", ""\\u52a8"", ""\\u52a8\\u6001"", ""\\u52a8\\u6001\\u89c4\\u5212"", ""dy"", ""dynamic"", ""Dy"", ""Dynamic"", ""Dynamic Programming""]', 'imgUrl': None, 'translatedName': '动态规划'}, {'id': 'VG9waWNUYWdOb2RlOjI3NDA4', 'name': 'Matrix', 'slug': 'matrix', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.967930+00:00', 'isEnabled': True, 'keywords': '[""\\u77e9"", ""\\u77e9\\u9635"", ""ma"", "" matrix"", ""Ma"", ""Matrix""]', 'imgUrl': None, 'translatedName': '矩阵'}]",将石头分散到网格图的最少移动次数
Easy,"[{'id': 'VG9waWNUYWdOb2RlOjQ1Mw==', 'name': 'Bit Manipulation', 'slug': 'bit-manipulation', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:44:09.635610+00:00', 'isEnabled': True, 'keywords': '[""\\u4f4d"", ""\\u4f4d\\u8fd0\\u7b97"", ""\\u8fd0\\u7b97"", ""bit"", ""Bit"", ""mani"", ""bi"", ""Bi"", ""manipulation"", ""Manipulation""]', 'imgUrl': None, 'translatedName': '位运算'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}]",计算 K 置位下标对应元素的和
